occurrenceID,dwc_references,identifier,title,author,imagedate,rightsholder,description,description_with_links,license
SANT:SANT:60382-A,http://www.usc.es/herbario?SANT_60382,http://193.144.34.193/imsrv/santimagethumb.php?id=1667,SANT 60382: Orchis coriophora L.,D.G.SanLeón,2009-07-28T20:00:00,D.G.SanLeón,SANT 60382: Orchis coriophora L. [Click reference links for details & high resolution images],SANT 60382: Orchis coriophora L. <a href=http://www.usc.es/herbario?SANT_60382 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:60382-A,http://www.usc.es/herbario?SANT_60382,http://193.144.34.193/imsrv/santimagethumb.php?id=1668,SANT 60382: Orchis coriophora L.,D.G.SanLeón,2009-07-28T20:00:00,D.G.SanLeón,SANT 60382: Orchis coriophora L. [Click reference links for details & high resolution images],SANT 60382: Orchis coriophora L. <a href=http://www.usc.es/herbario?SANT_60382 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:60383-A,http://www.usc.es/herbario?SANT_60383,http://193.144.34.193/imsrv/santimagethumb.php?id=5059,SANT 60383: Helichrysum picardii Boiss. & Reut.,D.G.SanLeón,2011-06-27T20:00:00,D.G.SanLeón,SANT 60383: Helichrysum picardii Boiss. & Reut. [Click reference links for details & high resolution images],SANT 60383: Helichrysum picardii Boiss. & Reut. <a href=http://www.usc.es/herbario?SANT_60383 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:60384-A,http://www.usc.es/herbario?SANT_60384,http://193.144.34.193/imsrv/santimagethumb.php?id=1669,SANT 60384: Trifolium angustifolium L.,D.G.SanLeón,2009-07-28T20:00:00,D.G.SanLeón,SANT 60384: Trifolium angustifolium L. [Click reference links for details & high resolution images],SANT 60384: Trifolium angustifolium L. <a href=http://www.usc.es/herbario?SANT_60384 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:60384-A,http://www.usc.es/herbario?SANT_60384,http://193.144.34.193/imsrv/santimagethumb.php?id=1670,SANT 60384: Trifolium angustifolium L.,D.G.SanLeón,2009-07-28T20:00:00,D.G.SanLeón,SANT 60384: Trifolium angustifolium L. [Click reference links for details & high resolution images],SANT 60384: Trifolium angustifolium L. <a href=http://www.usc.es/herbario?SANT_60384 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:60384-A,http://www.usc.es/herbario?SANT_60384,http://193.144.34.193/imsrv/santimagethumb.php?id=1671,SANT 60384: Trifolium angustifolium L.,D.G.SanLeón,2009-07-28T20:00:00,D.G.SanLeón,SANT 60384: Trifolium angustifolium L. [Click reference links for details & high resolution images],SANT 60384: Trifolium angustifolium L. <a href=http://www.usc.es/herbario?SANT_60384 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:60384-A,http://www.usc.es/herbario?SANT_60384,http://193.144.34.193/imsrv/santimagethumb.php?id=1672,SANT 60384: Trifolium angustifolium L.,D.G.SanLeón,2009-07-28T20:00:00,D.G.SanLeón,SANT 60384: Trifolium angustifolium L. [Click reference links for details & high resolution images],SANT 60384: Trifolium angustifolium L. <a href=http://www.usc.es/herbario?SANT_60384 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:60384-A,http://www.usc.es/herbario?SANT_60384,http://193.144.34.193/imsrv/santimagethumb.php?id=1673,SANT 60384: Trifolium angustifolium L.,D.G.SanLeón,2009-07-28T20:00:00,D.G.SanLeón,SANT 60384: Trifolium angustifolium L. [Click reference links for details & high resolution images],SANT 60384: Trifolium angustifolium L. <a href=http://www.usc.es/herbario?SANT_60384 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:60385-A,http://www.usc.es/herbario?SANT_60385,http://193.144.34.193/imsrv/santimagethumb.php?id=1575,SANT 60385: Allium triquetrum L.,D.G.SanLeón,2009-07-28T20:00:00,D.G.SanLeón,SANT 60385: Allium triquetrum L. [Click reference links for details & high resolution images],SANT 60385: Allium triquetrum L. <a href=http://www.usc.es/herbario?SANT_60385 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:60385-A,http://www.usc.es/herbario?SANT_60385,http://193.144.34.193/imsrv/santimagethumb.php?id=1576,SANT 60385: Allium triquetrum L.,D.G.SanLeón,2009-07-28T20:00:00,D.G.SanLeón,SANT 60385: Allium triquetrum L. [Click reference links for details & high resolution images],SANT 60385: Allium triquetrum L. <a href=http://www.usc.es/herbario?SANT_60385 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:60385-A,http://www.usc.es/herbario?SANT_60385,http://193.144.34.193/imsrv/santimagethumb.php?id=1577,SANT 60385: Allium triquetrum L.,D.G.SanLeón,2009-07-28T20:00:00,D.G.SanLeón,SANT 60385: Allium triquetrum L. [Click reference links for details & high resolution images],SANT 60385: Allium triquetrum L. <a href=http://www.usc.es/herbario?SANT_60385 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:60386-A,http://www.usc.es/herbario?SANT_60386,http://193.144.34.193/imsrv/santimagethumb.php?id=5016,SANT 60386: Dipcadi serotinum (L.) Medik.,D.G.SanLeón,2011-06-27T20:00:00,D.G.SanLeón,SANT 60386: Dipcadi serotinum (L.) Medik. [Click reference links for details & high resolution images],SANT 60386: Dipcadi serotinum (L.) Medik. <a href=http://www.usc.es/herbario?SANT_60386 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:60387-A,http://www.usc.es/herbario?SANT_60387,http://193.144.34.193/imsrv/santimagethumb.php?id=5994,SANT 60387: Tagetes minuta L.,D.G.SanLeón,2011-07-27T20:00:00,D.G.SanLeón,SANT 60387: Tagetes minuta L. [Click reference links for details & high resolution images],SANT 60387: Tagetes minuta L. <a href=http://www.usc.es/herbario?SANT_60387 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:60388-A,http://www.usc.es/herbario?SANT_60388,http://193.144.34.193/imsrv/santimagethumb.php?id=4755,SANT 60388: Coronilla varia L.,D.G.SanLeón,2011-04-27T20:00:00,D.G.SanLeón,SANT 60388: Coronilla varia L. [Click reference links for details & high resolution images],SANT 60388: Coronilla varia L. <a href=http://www.usc.es/herbario?SANT_60388 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:60389-A,http://www.usc.es/herbario?SANT_60389,http://193.144.34.193/imsrv/santimagethumb.php?id=5078,SANT 60389: Kickxia elatine (L.) Dumort. subsp. crinita (Mabille) Greuter,D.G.SanLeón,2011-06-28T20:00:00,D.G.SanLeón,SANT 60389: Kickxia elatine (L.) Dumort. subsp. crinita (Mabille) Greuter [Click reference links for details & high resolution images],SANT 60389: Kickxia elatine (L.) Dumort. subsp. crinita (Mabille) Greuter <a href=http://www.usc.es/herbario?SANT_60389 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:60390-A,http://www.usc.es/herbario?SANT_60390,http://193.144.34.193/imsrv/santimagethumb.php?id=4793,SANT 60390: Colutea arborescens L. subsp. hispanica (Talavera & Arista) Mateo & M.B.Crespo,D.G.SanLeón,2011-06-09T20:00:00,D.G.SanLeón,SANT 60390: Colutea arborescens L. subsp. hispanica (Talavera & Arista) Mateo & M.B.Crespo [Click reference links for details & high resolution images],SANT 60390: Colutea arborescens L. subsp. hispanica (Talavera & Arista) Mateo & M.B.Crespo <a href=http://www.usc.es/herbario?SANT_60390 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:60391-A,http://www.usc.es/herbario?SANT_60391,http://193.144.34.193/imsrv/santimagethumb.php?id=6014,"SANT 60391: Sideritis juryi Peris, Stübing & Figuerola",D.G.SanLeón,2011-07-27T20:00:00,D.G.SanLeón,"SANT 60391: Sideritis juryi Peris, Stübing & Figuerola [Click reference links for details & high resolution images]","SANT 60391: Sideritis juryi Peris, Stübing & Figuerola <a href=http://www.usc.es/herbario?SANT_60391 target=_blank>Click here for details & hi-res version</a>",If you want to use any images ask author for permission
SANT:SANT:60392-A,http://www.usc.es/herbario?SANT_60392,http://193.144.34.193/imsrv/santimagethumb.php?id=5955,SANT 60392: Moricandia moricandioides (Boiss.) Heywood subsp. moricandioides,D.G.SanLeón,2011-07-26T20:00:00,D.G.SanLeón,SANT 60392: Moricandia moricandioides (Boiss.) Heywood subsp. moricandioides [Click reference links for details & high resolution images],SANT 60392: Moricandia moricandioides (Boiss.) Heywood subsp. moricandioides <a href=http://www.usc.es/herbario?SANT_60392 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:60392-A,http://www.usc.es/herbario?SANT_60392,http://193.144.34.193/imsrv/santimagethumb.php?id=5956,SANT 60392: Moricandia moricandioides (Boiss.) Heywood subsp. moricandioides,D.G.SanLeón,2011-07-26T20:00:00,D.G.SanLeón,SANT 60392: Moricandia moricandioides (Boiss.) Heywood subsp. moricandioides [Click reference links for details & high resolution images],SANT 60392: Moricandia moricandioides (Boiss.) Heywood subsp. moricandioides <a href=http://www.usc.es/herbario?SANT_60392 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:60393-A,http://www.usc.es/herbario?SANT_60393,http://193.144.34.193/imsrv/santimagethumb.php?id=5093,SANT 60393: Linaria glauca (L.) Chaz. subsp. aragonensis (Lange) Valdés,D.G.SanLeón,2011-06-28T20:00:00,D.G.SanLeón,SANT 60393: Linaria glauca (L.) Chaz. subsp. aragonensis (Lange) Valdés [Click reference links for details & high resolution images],SANT 60393: Linaria glauca (L.) Chaz. subsp. aragonensis (Lange) Valdés <a href=http://www.usc.es/herbario?SANT_60393 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:60394-A,http://www.usc.es/herbario?SANT_60394,http://193.144.34.193/imsrv/santimagethumb.php?id=6066,SANT 60394: Ruppia maritima L.,D.G.SanLeón,2011-07-28T20:00:00,D.G.SanLeón,SANT 60394: Ruppia maritima L. [Click reference links for details & high resolution images],SANT 60394: Ruppia maritima L. <a href=http://www.usc.es/herbario?SANT_60394 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:60394-A,http://www.usc.es/herbario?SANT_60394,http://193.144.34.193/imsrv/santimagethumb.php?id=6067,SANT 60394: Ruppia maritima L.,D.G.SanLeón,2011-07-28T20:00:00,D.G.SanLeón,SANT 60394: Ruppia maritima L. [Click reference links for details & high resolution images],SANT 60394: Ruppia maritima L. <a href=http://www.usc.es/herbario?SANT_60394 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:60395-A,http://www.usc.es/herbario?SANT_60395,http://193.144.34.193/imsrv/santimagethumb.php?id=4757,SANT 60395: Cynanchum acutum L.,D.G.SanLeón,2011-04-27T20:00:00,D.G.SanLeón,SANT 60395: Cynanchum acutum L. [Click reference links for details & high resolution images],SANT 60395: Cynanchum acutum L. <a href=http://www.usc.es/herbario?SANT_60395 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:60396-A,http://www.usc.es/herbario?SANT_60396,http://193.144.34.193/imsrv/santimagethumb.php?id=5058,SANT 60396: Helianthus tuberosus L.,D.G.SanLeón,2011-06-27T20:00:00,D.G.SanLeón,SANT 60396: Helianthus tuberosus L. [Click reference links for details & high resolution images],SANT 60396: Helianthus tuberosus L. <a href=http://www.usc.es/herbario?SANT_60396 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:60397-A,http://www.usc.es/herbario?SANT_60397,http://193.144.34.193/imsrv/santimagethumb.php?id=6045,SANT 60397: Polypodium vulgare L.,D.G.SanLeón,2011-07-27T20:00:00,D.G.SanLeón,SANT 60397: Polypodium vulgare L. [Click reference links for details & high resolution images],SANT 60397: Polypodium vulgare L. <a href=http://www.usc.es/herbario?SANT_60397 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:60398-A,http://www.usc.es/herbario?SANT_60398,http://193.144.34.193/imsrv/santimagethumb.php?id=5015,SANT 60398: Digitaria ciliaris (Retz.) Koeler,D.G.SanLeón,2011-06-27T20:00:00,D.G.SanLeón,SANT 60398: Digitaria ciliaris (Retz.) Koeler [Click reference links for details & high resolution images],SANT 60398: Digitaria ciliaris (Retz.) Koeler <a href=http://www.usc.es/herbario?SANT_60398 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:60399-A,http://www.usc.es/herbario?SANT_60399,http://193.144.34.193/imsrv/santimagethumb.php?id=5066,SANT 60399: Hyparrhenia sinaica (Delile) Llauradó ex G. López,D.G.SanLeón,2011-06-28T20:00:00,D.G.SanLeón,SANT 60399: Hyparrhenia sinaica (Delile) Llauradó ex G. López [Click reference links for details & high resolution images],SANT 60399: Hyparrhenia sinaica (Delile) Llauradó ex G. López <a href=http://www.usc.es/herbario?SANT_60399 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:60400-A,http://www.usc.es/herbario?SANT_60400,http://193.144.34.193/imsrv/santimagethumb.php?id=4767,SANT 60400: Brachypodium sylvaticum (Huds.) P.Beauv.,D.G.SanLeón,2011-04-27T20:00:00,D.G.SanLeón,SANT 60400: Brachypodium sylvaticum (Huds.) P.Beauv. [Click reference links for details & high resolution images],SANT 60400: Brachypodium sylvaticum (Huds.) P.Beauv. <a href=http://www.usc.es/herbario?SANT_60400 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:60401-A,http://www.usc.es/herbario?SANT_60401,http://193.144.34.193/imsrv/santimagethumb.php?id=4778,SANT 60401: Cenchrus ciliaris L.,D.G.SanLeón,2011-04-27T20:00:00,D.G.SanLeón,SANT 60401: Cenchrus ciliaris L. [Click reference links for details & high resolution images],SANT 60401: Cenchrus ciliaris L. <a href=http://www.usc.es/herbario?SANT_60401 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:60402-A,http://www.usc.es/herbario?SANT_60402,http://193.144.34.193/imsrv/santimagethumb.php?id=5040,SANT 60402: Festuca marginata (Hackel) K. Richter subsp. andresmolinae Fuente & Ortúñez,D.G.SanLeón,2011-06-27T20:00:00,D.G.SanLeón,SANT 60402: Festuca marginata (Hackel) K. Richter subsp. andresmolinae Fuente & Ortúñez [Click reference links for details & high resolution images],SANT 60402: Festuca marginata (Hackel) K. Richter subsp. andresmolinae Fuente & Ortúñez <a href=http://www.usc.es/herbario?SANT_60402 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:60403-A,http://www.usc.es/herbario?SANT_60403,http://193.144.34.193/imsrv/santimagethumb.php?id=5039,SANT 60403: Festuca indigesta Boiss.,D.G.SanLeón,2011-06-27T20:00:00,D.G.SanLeón,SANT 60403: Festuca indigesta Boiss. [Click reference links for details & high resolution images],SANT 60403: Festuca indigesta Boiss. <a href=http://www.usc.es/herbario?SANT_60403 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:60404-A,http://www.usc.es/herbario?SANT_60404,http://193.144.34.193/imsrv/santimagethumb.php?id=4800,SANT 60404: Aira caryophyllea L. subsp. caryophyllea,D.G.SanLeón,2011-06-09T20:00:00,D.G.SanLeón,SANT 60404: Aira caryophyllea L. subsp. caryophyllea [Click reference links for details & high resolution images],SANT 60404: Aira caryophyllea L. subsp. caryophyllea <a href=http://www.usc.es/herbario?SANT_60404 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:60405-A,http://www.usc.es/herbario?SANT_60405,http://193.144.34.193/imsrv/santimagethumb.php?id=6059,SANT 60405: Phalaris coerulescens Desf.,D.G.SanLeón,2011-07-27T20:00:00,D.G.SanLeón,SANT 60405: Phalaris coerulescens Desf. [Click reference links for details & high resolution images],SANT 60405: Phalaris coerulescens Desf. <a href=http://www.usc.es/herbario?SANT_60405 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:60406-A,http://www.usc.es/herbario?SANT_60406,http://193.144.34.193/imsrv/santimagethumb.php?id=5053,SANT 60406: Gypsophila struthium L.,D.G.SanLeón,2011-06-27T20:00:00,D.G.SanLeón,SANT 60406: Gypsophila struthium L. [Click reference links for details & high resolution images],SANT 60406: Gypsophila struthium L. <a href=http://www.usc.es/herbario?SANT_60406 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:60407-A,http://www.usc.es/herbario?SANT_60407,http://193.144.34.193/imsrv/santimagethumb.php?id=4752,SANT 60407: Astragalus glaux L.,D.G.SanLeón,2011-04-27T20:00:00,D.G.SanLeón,SANT 60407: Astragalus glaux L. [Click reference links for details & high resolution images],SANT 60407: Astragalus glaux L. <a href=http://www.usc.es/herbario?SANT_60407 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:60408-A,http://www.usc.es/herbario?SANT_60408,http://193.144.34.193/imsrv/santimagethumb.php?id=5081,SANT 60408: Kickxia lanigera (Desf.) Hand.-Mazz.,D.G.SanLeón,2011-06-28T20:00:00,D.G.SanLeón,SANT 60408: Kickxia lanigera (Desf.) Hand.-Mazz. [Click reference links for details & high resolution images],SANT 60408: Kickxia lanigera (Desf.) Hand.-Mazz. <a href=http://www.usc.es/herbario?SANT_60408 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:60409-A,http://www.usc.es/herbario?SANT_60409,http://193.144.34.193/imsrv/santimagethumb.php?id=5080,SANT 60409: Kickxia lanigera (Desf.) Hand.-Mazz.,D.G.SanLeón,2011-06-28T20:00:00,D.G.SanLeón,SANT 60409: Kickxia lanigera (Desf.) Hand.-Mazz. [Click reference links for details & high resolution images],SANT 60409: Kickxia lanigera (Desf.) Hand.-Mazz. <a href=http://www.usc.es/herbario?SANT_60409 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:60410-A,http://www.usc.es/herbario?SANT_60410,http://193.144.34.193/imsrv/santimagethumb.php?id=5089,SANT 60410: Leptochloa fusca (L.) Kunth subsp. fascicularis (Lam.) N.W. Snow,D.G.SanLeón,2011-06-28T20:00:00,D.G.SanLeón,SANT 60410: Leptochloa fusca (L.) Kunth subsp. fascicularis (Lam.) N.W. Snow [Click reference links for details & high resolution images],SANT 60410: Leptochloa fusca (L.) Kunth subsp. fascicularis (Lam.) N.W. Snow <a href=http://www.usc.es/herbario?SANT_60410 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:60411-A,http://www.usc.es/herbario?SANT_60411,http://193.144.34.193/imsrv/santimagethumb.php?id=5071,SANT 60411: Isoetes velatum A.Braun in Bory & Durieu subsp. velatum,D.G.SanLeón,2011-06-28T20:00:00,D.G.SanLeón,SANT 60411: Isoetes velatum A.Braun in Bory & Durieu subsp. velatum [Click reference links for details & high resolution images],SANT 60411: Isoetes velatum A.Braun in Bory & Durieu subsp. velatum <a href=http://www.usc.es/herbario?SANT_60411 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:60412-A,http://www.usc.es/herbario?SANT_60412,http://193.144.34.193/imsrv/santimagethumb.php?id=5070,SANT 60412: Isoetes setaceum Lam.,D.G.SanLeón,2011-06-28T20:00:00,D.G.SanLeón,SANT 60412: Isoetes setaceum Lam. [Click reference links for details & high resolution images],SANT 60412: Isoetes setaceum Lam. <a href=http://www.usc.es/herbario?SANT_60412 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:60413-A,http://www.usc.es/herbario?SANT_60413,http://193.144.34.193/imsrv/santimagethumb.php?id=4791,SANT 60413: Cleonia lusitanica (L.) L.,D.G.SanLeón,2011-04-27T20:00:00,D.G.SanLeón,SANT 60413: Cleonia lusitanica (L.) L. [Click reference links for details & high resolution images],SANT 60413: Cleonia lusitanica (L.) L. <a href=http://www.usc.es/herbario?SANT_60413 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:60414-A,http://www.usc.es/herbario?SANT_60414,http://193.144.34.193/imsrv/santimagethumb.php?id=5062,SANT 60414: Holcus setiglumis Boiss. & Reut.,D.G.SanLeón,2011-06-27T20:00:00,D.G.SanLeón,SANT 60414: Holcus setiglumis Boiss. & Reut. [Click reference links for details & high resolution images],SANT 60414: Holcus setiglumis Boiss. & Reut. <a href=http://www.usc.es/herbario?SANT_60414 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:60416-A,http://www.usc.es/herbario?SANT_60416,http://193.144.34.193/imsrv/santimagethumb.php?id=6044,SANT 60416: Polypogon maritimus Willd.,D.G.SanLeón,2011-07-27T20:00:00,D.G.SanLeón,SANT 60416: Polypogon maritimus Willd. [Click reference links for details & high resolution images],SANT 60416: Polypogon maritimus Willd. <a href=http://www.usc.es/herbario?SANT_60416 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:60417-A,http://www.usc.es/herbario?SANT_60417,http://193.144.34.193/imsrv/santimagethumb.php?id=4803,SANT 60417: Alopecurus geniculatus L.,D.G.SanLeón,2011-06-09T20:00:00,D.G.SanLeón,SANT 60417: Alopecurus geniculatus L. [Click reference links for details & high resolution images],SANT 60417: Alopecurus geniculatus L. <a href=http://www.usc.es/herbario?SANT_60417 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:60418-A,http://www.usc.es/herbario?SANT_60418,http://193.144.34.193/imsrv/santimagethumb.php?id=6005,SANT 60418: Thalictrum flavum L. var. euskarum Elías & Pau ex P. Monts.,D.G.SanLeón,2011-07-27T20:00:00,D.G.SanLeón,SANT 60418: Thalictrum flavum L. var. euskarum Elías & Pau ex P. Monts. [Click reference links for details & high resolution images],SANT 60418: Thalictrum flavum L. var. euskarum Elías & Pau ex P. Monts. <a href=http://www.usc.es/herbario?SANT_60418 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:60419-A,http://www.usc.es/herbario?SANT_60419,http://193.144.34.193/imsrv/santimagethumb.php?id=5036,SANT 60419: Euphrasia alpina Lam.,D.G.SanLeón,2011-06-27T20:00:00,D.G.SanLeón,SANT 60419: Euphrasia alpina Lam. [Click reference links for details & high resolution images],SANT 60419: Euphrasia alpina Lam. <a href=http://www.usc.es/herbario?SANT_60419 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:60420-A,http://www.usc.es/herbario?SANT_60420,http://193.144.34.193/imsrv/santimagethumb.php?id=4758,SANT 60420: Cynosurus elegans Desf.,D.G.SanLeón,2011-04-27T20:00:00,D.G.SanLeón,SANT 60420: Cynosurus elegans Desf. [Click reference links for details & high resolution images],SANT 60420: Cynosurus elegans Desf. <a href=http://www.usc.es/herbario?SANT_60420 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:60421-A,http://www.usc.es/herbario?SANT_60421,http://193.144.34.193/imsrv/santimagethumb.php?id=4769,SANT 60421: Briza maxima L.,D.G.SanLeón,2011-04-27T20:00:00,D.G.SanLeón,SANT 60421: Briza maxima L. [Click reference links for details & high resolution images],SANT 60421: Briza maxima L. <a href=http://www.usc.es/herbario?SANT_60421 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:60422-A,http://www.usc.es/herbario?SANT_60422,http://193.144.34.193/imsrv/santimagethumb.php?id=5965,SANT 60422: Matthiola perennis Conti,D.G.SanLeón,2011-07-26T20:00:00,D.G.SanLeón,SANT 60422: Matthiola perennis Conti [Click reference links for details & high resolution images],SANT 60422: Matthiola perennis Conti <a href=http://www.usc.es/herbario?SANT_60422 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:60423-A,http://www.usc.es/herbario?SANT_60423,http://193.144.34.193/imsrv/santimagethumb.php?id=5967,SANT 60423: Matthiola fruticulosa (Loefl. ex L.) Maire subsp. fruticulosa,D.G.SanLeón,2011-07-26T20:00:00,D.G.SanLeón,SANT 60423: Matthiola fruticulosa (Loefl. ex L.) Maire subsp. fruticulosa [Click reference links for details & high resolution images],SANT 60423: Matthiola fruticulosa (Loefl. ex L.) Maire subsp. fruticulosa <a href=http://www.usc.es/herbario?SANT_60423 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:60424-A,http://www.usc.es/herbario?SANT_60424,http://193.144.34.193/imsrv/santimagethumb.php?id=5992,SANT 60424: Thymus munbyanus Boiss. & Reut. subsp. mastigophorus (Lacaita) Greuter & Burdet,D.G.SanLeón,2011-07-26T20:00:00,D.G.SanLeón,SANT 60424: Thymus munbyanus Boiss. & Reut. subsp. mastigophorus (Lacaita) Greuter & Burdet [Click reference links for details & high resolution images],SANT 60424: Thymus munbyanus Boiss. & Reut. subsp. mastigophorus (Lacaita) Greuter & Burdet <a href=http://www.usc.es/herbario?SANT_60424 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:60425-A,http://www.usc.es/herbario?SANT_60425,http://193.144.34.193/imsrv/santimagethumb.php?id=4813,SANT 60425: Artemisia chamamelifolia Vill. subsp. cantabrica M.Laínz,D.G.SanLeón,2011-06-09T20:00:00,D.G.SanLeón,SANT 60425: Artemisia chamamelifolia Vill. subsp. cantabrica M.Laínz [Click reference links for details & high resolution images],SANT 60425: Artemisia chamamelifolia Vill. subsp. cantabrica M.Laínz <a href=http://www.usc.es/herbario?SANT_60425 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:60426-A,http://www.usc.es/herbario?SANT_60426,http://193.144.34.193/imsrv/santimagethumb.php?id=5963,SANT 60426: Maytenus senegalensis (Lam.) Exell,D.G.SanLeón,2011-07-26T20:00:00,D.G.SanLeón,SANT 60426: Maytenus senegalensis (Lam.) Exell [Click reference links for details & high resolution images],SANT 60426: Maytenus senegalensis (Lam.) Exell <a href=http://www.usc.es/herbario?SANT_60426 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:60427-A,http://www.usc.es/herbario?SANT_60427,http://193.144.34.193/imsrv/santimagethumb.php?id=5017,SANT 60427: Dorycnium rectum (L.) Ser.,D.G.SanLeón,2011-06-27T20:00:00,D.G.SanLeón,SANT 60427: Dorycnium rectum (L.) Ser. [Click reference links for details & high resolution images],SANT 60427: Dorycnium rectum (L.) Ser. <a href=http://www.usc.es/herbario?SANT_60427 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:60428-A,http://www.usc.es/herbario?SANT_60428,http://193.144.34.193/imsrv/santimagethumb.php?id=6030,SANT 60428: Rumex induratus Boiss. & Reut.,D.G.SanLeón,2011-07-27T20:00:00,D.G.SanLeón,SANT 60428: Rumex induratus Boiss. & Reut. [Click reference links for details & high resolution images],SANT 60428: Rumex induratus Boiss. & Reut. <a href=http://www.usc.es/herbario?SANT_60428 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:60429-A,http://www.usc.es/herbario?SANT_60429,http://193.144.34.193/imsrv/santimagethumb.php?id=4783,SANT 60429: Centaurium majus (Hoffmanns. & Link) Ronniger subsp. majus,D.G.SanLeón,2011-04-27T20:00:00,D.G.SanLeón,SANT 60429: Centaurium majus (Hoffmanns. & Link) Ronniger subsp. majus [Click reference links for details & high resolution images],SANT 60429: Centaurium majus (Hoffmanns. & Link) Ronniger subsp. majus <a href=http://www.usc.es/herbario?SANT_60429 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
